"Job #","Borough","House #","Street Name","Block","Lot","Bin #","Job Type","Community - Board","Curb Cut","Fully Permitted","Initial Cost","Proposed Zoning Sqft","Horizontal Enlrgmt","Vertical Enlrgmt","Enlargement SQ Footage","Zoning Dist1","Job Description"
"320484677","BROOKLYN","183","BAY RIDGE AVENUE","05861","00064","3145079","A1","310",,"04/30/2013","$85000.00","2096",,,"0","R3-2","FILING TO CONVERT THE EXISTING 1ST FLOOR COMMERCIAL SPACE TO AN APARTMENT.  WORK WILL INCLUDE INSTALLATION OF NEW NON-LOAD BEARING PARTITIONS, DOORS, WINDOWS, AND PLUMBING MODIFICATIONS AS PER PLANS FILED HEREWITH.  THANK YOU."
"320489663","BROOKLYN","1","HANSON PLACE","02111","07501","3059183","A2","302",,"02/13/2013","$60000.00","0",,,"0","C6-1","RENOVATION OF EXISTING APARTMENT #30A ON THE 30TH FLOOR. ARCHITECTURAL AND PLUMBING WORK. NO CHANGE OF USE, OCCUPANCY OR EGRESS."
"320489663","BROOKLYN","1","HANSON PLACE","02111","07501","3059183","A2","302",,"02/13/2013","$60000.00","0",,,"0","C6-1","RENOVATION OF EXISTING APARTMENT #30A ON THE 30TH FLOOR. ARCHITECTURAL AND PLUMBING WORK. NO CHANGE OF USE, OCCUPANCY OR EGRESS."
"320492301","BROOKLYN","111","HICKS STREET","00231","00019","3001726","A2","302",,"10/05/2012","$82000.00","0",,,"0","R7-1","RENOVATION OF AN EXISTING 24TH FLOOR RESIDENTIAL APARTMENT #24E. WORK TYPES INCLUDE OT/ARCHITECTURAL AND PLUMBING. NO CHANGE OF USE, OCCUPANCY OR EGRESS."
"320495718","BROOKLYN","60","CANTON COURT","08907","00634","3249507","A2","315",,"07/30/2013","$40000.00","0",,,"0","R4","NO CHANGE TO EGRESS, OCCUPANCY AND/OR USE OF TWO-FAMILY BUILDING. PROPOSED TO LEGALIZE CHANGES TO CELLAR, TO LEGALIZE CONSTRUCTION OF DECK AND TO REPAIR AND/OR TO RECONSTRUCT STAIR TO THE 2ND FLOOR APARTMENT - ALL IN ORDER TO CORRECTECB VIOLATIONS 34333888Z, 34333889K, 34930518R."
"320501890","BROOKLYN","756","MANHATTAN AVENUE","02620","00057","3065663","A2","301",,"07/16/2012","$55000.00","0",,,"0","C4-3A","PROPOSED ALTERATION TYPE II FOR THE INTERIOR RENOVATION OF A UNIT APARTMENT ON THE 2ND FLOOR INTO AN EXISTING MDU, 4 STORY BUILDING. NO CHANGE IN BULK, USE OR OCCUPANCY UNDER THIS APPLICATION."
"320502345","BROOKLYN","299","COLUMBIA STREET","00358","00004","3005009","A2","306",,"08/07/2012","$56000.00","0",,,"0","R6A","RENOVATION OF EXISTING DUPLEX APARTMENT.  WORK TO INCLUDE NON-STRUCTURAL DEMOLITION, GENERAL CONSTRUCTION, FACADE REPAIRS, NEW BATHROOM AND VENT AND TEMPORARY CONSTRUCTION FENCE, AS PER PLANS FILED HEREWITH.  NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"320502345","BROOKLYN","299","COLUMBIA STREET","00358","00004","3005009","A2","306",,"08/07/2012","$56000.00","0",,,"0","R6A","RENOVATION OF EXISTING DUPLEX APARTMENT.  WORK TO INCLUDE NON-STRUCTURAL DEMOLITION, GENERAL CONSTRUCTION, FACADE REPAIRS, NEW BATHROOM AND VENT AND TEMPORARY CONSTRUCTION FENCE, AS PER PLANS FILED HEREWITH.  NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"320506733","BROOKLYN","41","WILSON AVENUE","03158","00002","3071969","A2","304",,"08/03/2012","$65000.00","0",,,"0","R6","RENOVATE  APARTMENTS FROM SECOND TO THIRD FLOORS INCLUDING RELOCATION OF KITCHENS AND BATHROOMS, NO CHANGE IN EGRESS , USE OR OCCUPANCY."
"320506733","BROOKLYN","41","WILSON AVENUE","03158","00002","3071969","A2","304",,"08/03/2012","$65000.00","0",,,"0","R6","RENOVATE  APARTMENTS FROM SECOND TO THIRD FLOORS INCLUDING RELOCATION OF KITCHENS AND BATHROOMS, NO CHANGE IN EGRESS , USE OR OCCUPANCY."
"320506733","BROOKLYN","41","WILSON AVENUE","03158","00002","3071969","A2","304",,"08/03/2012","$65000.00","0",,,"0","R6","RENOVATE  APARTMENTS FROM SECOND TO THIRD FLOORS INCLUDING RELOCATION OF KITCHENS AND BATHROOMS, NO CHANGE IN EGRESS , USE OR OCCUPANCY."
"320507126","BROOKLYN","164","CLINTON STREET","00267","00035","3002588","A2","302",,"10/09/2012","$50000.00","0",,,"0","R6","RENOVATION OF AN EXISTING APARTMENT. WORK INCLUDE GENERAL CONSTRUCTION AND PLUMBING MODIFICATION AS PER PLANS FILE HEREWITH. NO CHANGE TO USE, EGRESS OR OCCUPANCY."
"320507126","BROOKLYN","164","CLINTON STREET","00267","00035","3002588","A2","302",,"10/09/2012","$50000.00","0",,,"0","R6","RENOVATION OF AN EXISTING APARTMENT. WORK INCLUDE GENERAL CONSTRUCTION AND PLUMBING MODIFICATION AS PER PLANS FILE HEREWITH. NO CHANGE TO USE, EGRESS OR OCCUPANCY."
"320510997","BROOKLYN","16","PROSPECT PLACE","00938","00015","3018859","A2","306",,"09/24/2012","$45000.00","0",,,"0","R6B","RENOVATION OF EXISTING BASEMENT APARTMENT FOR EXISTING TWO FAMILY DWELLING.PARTITION AND PLUMBING WORK.NO CHANGE IN USE,EGRESS OR OCCUPANCY."
"320521262","BROOKLYN","326","ST. JOHNS PL","01176","00005","3029516","A2","308",,"10/24/2012","$55000.00","0",,,"0","R8X","RENOVATE CELLAR APARTMENT. NEW KITCHEN, BATH, REFACING OF SHEETROCK. NO CHANGE TO USE OR OCCUPANCY"
"320522332","BROOKLYN","637","REMSEN AVENUE","04711","00008","3103336","A1","317",,,"$53000.00","3960",,,"0","R5","INTERIOR RENOVATION OF EXISTING SPACE ON THE SECOND FLOOR. EXISTING DOCTOR'S OFFICE TO BE REPLACE BY RESIDENTIAL APARTMENT. INTERIOR RENOVATION(DOORS,NON-LOAD BEARING WALLS AND PLUMBING WORK AS PER PLANS."
"320522332","BROOKLYN","637","REMSEN AVENUE","04711","00008","3103336","A1","317",,,"$53000.00","3960",,,"0","R5","INTERIOR RENOVATION OF EXISTING SPACE ON THE SECOND FLOOR. EXISTING DOCTOR'S OFFICE TO BE REPLACE BY RESIDENTIAL APARTMENT. INTERIOR RENOVATION(DOORS,NON-LOAD BEARING WALLS AND PLUMBING WORK AS PER PLANS."
"320523224","BROOKLYN","1409","ALBEMARLE ROAD","05095","00001","3117031","A2","314",,"12/12/2012","$60000.00","0",,,"0","R1-2","INTERIOR RENOVATION OF EXISTING APARTMENT #6B ON THE 6TH FLOOR. ARCHITECTURAL AND PLUMBING WORK. NO CHANGE OF USE, OCCUPANCY OR EGRESS."
"320523224","BROOKLYN","1409","ALBEMARLE ROAD","05095","00001","3117031","A2","314",,"12/12/2012","$60000.00","0",,,"0","R1-2","INTERIOR RENOVATION OF EXISTING APARTMENT #6B ON THE 6TH FLOOR. ARCHITECTURAL AND PLUMBING WORK. NO CHANGE OF USE, OCCUPANCY OR EGRESS."
"320523395","BROOKLYN","178","NASSAU AVE.","02685","00001","3066975","A2","301",,"02/26/2013","$71000.00","0",,,"0","R6B","HEREWITH FILE TO RENOVATE EXISTING APARTMENT UNIT #2L, #2R INCLUDES INSTALL PLUMBING FIXTURES, G.W.B. WALL,NEW HARDWOOD FLOOR, PAINT, K. CABINET, REPLACE DOORS AND GENERAL CONSTRUCTION. NO CHANGE IN USE, EGRESS, AND OCCUPANCY"
"320523787","BROOKLYN","237","CUMBERLAND STREET","02102","07502","3395107","A2","302",,,"$58000.00","0",,,"0","R6B","GREENHOUSE CONSTRUCTION TO SUPPORT PHOTOVOLTAIC SYSTEM WITHIN GREENHOUSE GLAZI NG. GREENHOUSE AS ACCESSORY TO APARTMENT 4 ON 3RD FLOOR BELOW. ADDITIONAL ENCL OSED GREENHOUSE SPACE IS 17pct OF 7312 SQ FT. TOTAL FLOOR AREA OF EXISTING MULTI PLE FAMILY UNDER CURRENT C/O 301682793F FOR CORRECTED ADDRESS AS 237 CUMBERLAN D ST.NO CHANGE IN USE OCCUPANCY OR EGRESS EXCEPT FOR CONVENIENCE STAIR TO 3FL"
"320532722","BROOKLYN","5810","8 AVENUE","00858","00041","3016211","A2","307",,"01/30/2013","$73000.00","0",,,"0","R6","RENOVATION OF EXISTING APARTMENTS ON 2ND AND 3RD FLOOR AS PER PLANS. NO CHANGE IN USE, EGRESS AND OCCUPANCY."
"320532722","BROOKLYN","5810","8 AVENUE","00858","00041","3016211","A2","307",,"01/30/2013","$73000.00","0",,,"0","R6","RENOVATION OF EXISTING APARTMENTS ON 2ND AND 3RD FLOOR AS PER PLANS. NO CHANGE IN USE, EGRESS AND OCCUPANCY."
"320546450","BROOKLYN","4401","7TH AVENUE","00741","07501","3011356","A2","307",,"02/05/2014","$42000.00","0",,,"0","R6","IT IS PROPOSED RENOVATE EXISTING APARTMENT 5A AS SHOWN ON PLANS.  NO CHANGE TO USE, EGRESS OR OCCUPANCY."
"320546450","BROOKLYN","4401","7TH AVENUE","00741","07501","3011356","A2","307",,"02/05/2014","$42000.00","0",,,"0","R6","IT IS PROPOSED RENOVATE EXISTING APARTMENT 5A AS SHOWN ON PLANS.  NO CHANGE TO USE, EGRESS OR OCCUPANCY."
"320563181","BROOKLYN","179","JAVA ST","02541","00051","3064502","A2","301",,"11/09/2012","$41000.00","0",,,"0","R6B","APPLICATION FILED TO ANSWER THE VIOL#34995398Z, TO SHOW THE HVAC INSTALLATION AND SHEETROCKING WORK IN APARTMENT ON 3RD FLOOR, AND TO FILE NEW METAL DECK LEADING TO THE BACKYARD. NO CHANGE IN USE, EGRESS AND OCCUPANCY."
"320563181","BROOKLYN","179","JAVA ST","02541","00051","3064502","A2","301",,"11/09/2012","$41000.00","0",,,"0","R6B","APPLICATION FILED TO ANSWER THE VIOL#34995398Z, TO SHOW THE HVAC INSTALLATION AND SHEETROCKING WORK IN APARTMENT ON 3RD FLOOR, AND TO FILE NEW METAL DECK LEADING TO THE BACKYARD. NO CHANGE IN USE, EGRESS AND OCCUPANCY."
"320570468","BROOKLYN","135","OCEAN PARKWAY","05329","00072","3124349","A1","312",,"10/06/2015","$50000.00","334581",,,"0","R7A","CONVERT 1 DOCTOR'S OFFICE ON 1ST FLOOR INTO 1 CLASS 'A' APARTMENT."
"320570468","BROOKLYN","135","OCEAN PARKWAY","05329","00072","3124349","A1","312",,"10/06/2015","$50000.00","334581",,,"0","R7A","CONVERT 1 DOCTOR'S OFFICE ON 1ST FLOOR INTO 1 CLASS 'A' APARTMENT."
"320573651","BROOKLYN","598","MYRTLE AVE","01910","00029","3054913","A2","303",,,"$82000.00","0",,,"0","R6","INTERIOR RENOVATION OF STORE AND APARTMENT AS PER CO#175736-061661 - NEW STORE FRONT, ERECT/REMOVE PARTITIONS, RELOCATE/ INSTALL PLUMBING FIXTURES,NO CHANGE IN USE, EGRESS OR OCCUPANCY"
"320576916","BROOKLYN","2267","WEST STREET","07152","00062","3193724","A1","315",,"06/05/2014","$68000.00","3338",,,"0","R4","RELOCATE DUPLEX APARTMENT FROM BASEMENT-FIRST FLOOR TO FIRST-SECOND FLOOR. TOTAL TWO APARTMENTS TO REMAIN. MOST INTERIOR RENOVATION IS DONE AS JOB #320759737."
"320576916","BROOKLYN","2267","WEST STREET","07152","00062","3193724","A1","315",,"06/05/2014","$68000.00","3338",,,"0","R4","RELOCATE DUPLEX APARTMENT FROM BASEMENT-FIRST FLOOR TO FIRST-SECOND FLOOR. TOTAL TWO APARTMENTS TO REMAIN. MOST INTERIOR RENOVATION IS DONE AS JOB #320759737."
"320591338","BROOKLYN","230","COURT STREET","00307","00036","3003422","A1","306",,"04/10/2014","$50000.00","6674",,,"0","R6","CONVERT EXISTING FUNERAL CHAPEL AT FIRST FLOOR TO MEDICAL OFFICE U.G.6. INTERIOR AND EXTERIOR RENOVATIONS OF THE FIRST FLOOR AND CONVERT APARTMENTS ON 2ND AND 3RD FLOORS TO TWO FAMILY DWELLING UNITS. MERGE EXISTING LOTS 36 AND 35 INTO ONE ZONING AND TAX LOT #36."
"320591338","BROOKLYN","230","COURT STREET","00307","00036","3003422","A1","306",,"04/10/2014","$50000.00","6674",,,"0","R6","CONVERT EXISTING FUNERAL CHAPEL AT FIRST FLOOR TO MEDICAL OFFICE U.G.6. INTERIOR AND EXTERIOR RENOVATIONS OF THE FIRST FLOOR AND CONVERT APARTMENTS ON 2ND AND 3RD FLOORS TO TWO FAMILY DWELLING UNITS. MERGE EXISTING LOTS 36 AND 35 INTO ONE ZONING AND TAX LOT #36."
"320610772","BROOKLYN","60","COURT STREET","00265","07501","3002552","A2","302",,"01/08/2013","$58000.00","0",,,"0","C5-2A","RENOVATION OF AN EXISTING APARTMENT#2C ON 2ND FL. STRUCTURAL WORK. THERE WILL BE NO CHANGE OF USE, OCCUPANCY OR EGRESS UNDER THIS APPLOCATION."
"320610772","BROOKLYN","60","COURT STREET","00265","07501","3002552","A2","302",,"01/08/2013","$58000.00","0",,,"0","C5-2A","RENOVATION OF AN EXISTING APARTMENT#2C ON 2ND FL. STRUCTURAL WORK. THERE WILL BE NO CHANGE OF USE, OCCUPANCY OR EGRESS UNDER THIS APPLOCATION."
"320611735","BROOKLYN","350","MACON STREET","01669","00015","3046728","A2","303",,,"$43000.00","0",,,"0","R6B","PROPOSED WORK IS LIMITED TO THE COMBINING OF THE BASEMENT AND FIRST FLOOR APARTMENTS INTO ONE DUPLEX APARTMENT."
"320619764","BROOKLYN","45","GRACE COURT","00251","00043","3002134","A2","302",,"12/04/2012","$44000.00","0",,,"0","R6","MINOR INTERIOR WORK TO EXISTING APARTMENT (APT 2B). NO CHANGE IN EGRESS, USE, OR OCCUPANY."
"320693059","BROOKLYN","415","9 ST.","01006","00055","3022183","A2","306",,"04/02/2013","$45000.00","0",,,"0","R6B","HEREWITH FILE TO RENOVATE EXISTING APARTMENT UNIT #21 INCLUDES INSTALL G.W.B. WALL, PAINT, K. CABINET, REPLACE &amp; RELOCATE PLUMBING FIXTURE, DOORS AND GENERAL CONSTRUCTION. NO CHANGE IN USE, EGRESS, AND OCCUPANCY"
"320697714","BROOKLYN","406","CLINTON  AVE.","01960","00044","3055971","A2","302",,"04/11/2013","$40000.00","0",,,"0","R6B","RENOVATION AND RECONFIGURE INTERIOR PARTITIONS &amp; INSTALL A NEW WASHING MACHINE IN AN EXISTING APARTMENT. NO CHANGE OF USE, OCCUPANCY OR EGRESS UNDER THIS APPLICATION"
"320697714","BROOKLYN","406","CLINTON  AVE.","01960","00044","3055971","A2","302",,"04/11/2013","$40000.00","0",,,"0","R6B","RENOVATION AND RECONFIGURE INTERIOR PARTITIONS &amp; INSTALL A NEW WASHING MACHINE IN AN EXISTING APARTMENT. NO CHANGE OF USE, OCCUPANCY OR EGRESS UNDER THIS APPLICATION"
"320698072","BROOKLYN","25","8 AVENUE","01060","07501","3024467","A2","306",,"08/01/2013","$40000.00","0",,,"0","R8X","NEW STEPS IN APARTMENT #3 ON 4TH FLOOR. NEW MASONRY OPENING WITH DOOR TO EXISTING ROOF TERRACE."
"320698072","BROOKLYN","25","8 AVENUE","01060","07501","3024467","A2","306",,"08/01/2013","$40000.00","0",,,"0","R8X","NEW STEPS IN APARTMENT #3 ON 4TH FLOOR. NEW MASONRY OPENING WITH DOOR TO EXISTING ROOF TERRACE."
"320699437","BROOKLYN","460","COURT STREET","00371","00039","3005417","A2","306",,"06/03/2013","$78000.00","0",,,"0","R6B","INSTALL COOLING TOWER OF ROOFTOP DUNNAGE. INSTALL TWO 2-TON PTAC SPLIT-SYSTEM A/C UNITS ON ROOFTOP DUNNAGE FOR APARTMENTS ON FLOORS 2 AND 3. INSTALL TWO 3-TON PTAC SPLIT-SYSTEM WALL-MOUNT A/C UNITS AT FIRST FLOOR FOR DELICATESSEN/ STORE. BOTH PRIMARY AND SECONDARY RPZ BACKFLOW PREVENTERS FOR COOLING TOWER WERE FILED &amp; PERMITTED ON JOB #320108860."
"320700078","BROOKLYN","1722","FLATBUSH AVENUE","07598","00027","3207304","A1","318",,,"$45000.00","2",,,"0","R5","APPLICATION FILED TO: 1. CONVERT SECOND AND THIRD FLOOR FROM ONE APARTMENT TO TWO APARTMENTS. NO CHANGE IN FLOOR AREA."
"320700078","BROOKLYN","1722","FLATBUSH AVENUE","07598","00027","3207304","A1","318",,,"$45000.00","2",,,"0","R5","APPLICATION FILED TO: 1. CONVERT SECOND AND THIRD FLOOR FROM ONE APARTMENT TO TWO APARTMENTS. NO CHANGE IN FLOOR AREA."
"320705359","BROOKLYN","60","REMSEN STREET","00253","00053","3002200","A2","302",,"02/11/2013","$73000.00","0",,,"0","R6","RENOVATION OF AN EXISTING APARTMENT #10B ON THE 10TH FLOOR. ARCHITECTURAL AND PLUMBING WORK. THERE WILL BE NO CHANGE OF USE, OCCUPANCY, OR EGRESS UNDER THIS APPLICATION."
"320705359","BROOKLYN","60","REMSEN STREET","00253","00053","3002200","A2","302",,"02/11/2013","$73000.00","0",,,"0","R6","RENOVATION OF AN EXISTING APARTMENT #10B ON THE 10TH FLOOR. ARCHITECTURAL AND PLUMBING WORK. THERE WILL BE NO CHANGE OF USE, OCCUPANCY, OR EGRESS UNDER THIS APPLICATION."
"320705359","BROOKLYN","60","REMSEN STREET","00253","00053","3002200","A2","302",,"02/11/2013","$73000.00","0",,,"0","R6","RENOVATION OF AN EXISTING APARTMENT #10B ON THE 10TH FLOOR. ARCHITECTURAL AND PLUMBING WORK. THERE WILL BE NO CHANGE OF USE, OCCUPANCY, OR EGRESS UNDER THIS APPLICATION."
"320706973","BROOKLYN","301","ROCKAWAY AVENUE","01461","00011","3039267","A2","316",,"09/10/2013","$66000.00","0",,,"0","R6","TO REPAIR THE EXISTING STOREFRONT, PATCH AND REPAIR MASONRY &amp; STUCCO AND TO RELOCATE THE STAIRS TO THE SECOND FLOOR APARTMENT"
"320708846","BROOKLYN","308","PRESIDENT STREET","00443","00014","3007391","A2","306",,,"$50000.00","0",,,"0","R6B","RENOVATE EXISTING APARTMENT AT BSMT FLOOR, RENOVATE CELLAR. NO CHANGE TO USE EGRESS,OR OCCUPANCY."
"320709453","BROOKLYN","519","8TH AVENUE","01085","00001","3025611","A2","306",,"06/24/2013","$75000.00","0",,,"0","R7B","PROPOSED: THE SCOPE OF WORK IS, BUT NOT LIMITED TO:INTERIOR RENOVATION OF THE EXISTING APARTMENT,INSTALL NEW PARTITIONS&amp;REMOVE  SOME OF THE EXISTING PARTITIONS, DOORS, FRAMES, FINISHES.PL WORK SUCH AS:REMOVE, RELOCATE, REROUTE, TERMINATE OR CAP THE REQUIRED PLUMBING FIXTURES; INSTALL NEW PLUMBING FIXTURES AND WATER &amp; GAS PIPING AND MECH.WORK TYPE."
"320711191","BROOKLYN","1148","NOSTRAND AVE","05036","00047","3115259","A2","309",,,"$42000.00","0",,,"0","R6","HERWITH FILING TO REFURBISH APARTMENT ON SECOND FLOOR, REPAIR FLOOR JOIST AS PER ECB VIOLATION # 34985344Y. MINOR PLUMBING WORK AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"320711191","BROOKLYN","1148","NOSTRAND AVE","05036","00047","3115259","A2","309",,,"$42000.00","0",,,"0","R6","HERWITH FILING TO REFURBISH APARTMENT ON SECOND FLOOR, REPAIR FLOOR JOIST AS PER ECB VIOLATION # 34985344Y. MINOR PLUMBING WORK AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"320717701","BROOKLYN","1982","67 STREET","05570","00039","3134726","A2","311",,"02/28/2013","$50000.00","0",,,"0","R5","APPLICATION FILED TO RENOVATE APARTMENTS ON FIRST AND SECOND FLOORS, REPLACE ROOF ON GARAGE."
"320719291","BROOKLYN","38","SEVENTH AVENUE","00945","07502","3019289","A2","306",,"09/25/2013","$63000.00","0",,,"0","R6A","GENERAL CONSTRUCTION WORK IN APARTMENT #1 ON THE BASEMENT AND CELLAR AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"320722278","BROOKLYN","830","43RD STREET","00733","00019","3011053","A2","312",,"04/17/2013","$71000.00","0",,,"0","R6","PROPOSED INTERIOR RENOVATION AT EXIST. CELLAR FL. APARTMENT AS PER CO#35188. MINOR PARTITION AND PLUMBING WORK AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"320722278","BROOKLYN","830","43RD STREET","00733","00019","3011053","A2","312",,"04/17/2013","$71000.00","0",,,"0","R6","PROPOSED INTERIOR RENOVATION AT EXIST. CELLAR FL. APARTMENT AS PER CO#35188. MINOR PARTITION AND PLUMBING WORK AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"320727692","BROOKLYN","1057","EAST 12 STREET","06714","00064","3179897","A2","314",,"05/15/2013","$63000.00","0",,,"0","R5","INTERIOR RENOVATION FOR THE FIRST FLOOR APARTMENT, REPLACE KITCHEN CABINETS, REMODEL BATHROOM, RELOCATE EXIST. PLUMBING FIXTURES. NO CHANGE OF USE, EGRESS AND OCCUPANCY."
"320727718","BROOKLYN","236","CUMBERLAND ST","02101","00050","3058973","A2","302",,,"$69000.00","3180","Y",,"300","R6B","RENOVATE EXISTING LOWER DUPLEX APARTMENT.ERECT ONE STORY ENLARGEMENT AT REAR. NO CHANGE TO EGRESS,USE OR OCCUPANCY."
"320729887","BROOKLYN","890","ROCKAWAY  AVE","03625","00033","3082837","A2","316",,"05/07/2013","$79000.00","0",,,"0","R6","JOB FIELD TO GENERAL CONSTRUCTION IN 3 APARTMENT IN RESIDENTAL BLDG AND REPLACE ALL KITCHEN AND BATHROOM FIXTURES . IN APT 4 ON THE 2ND FL,  APT 7 ON THE 3RD TH FL AND APT 10 ON THE 4TH FL NO CHANGE TO EGRESS OR OCCUPANCY UNDER THIS APPLICATION"
"320733756","BROOKLYN","273","6TH STREET","00987","00072","3021379","A2","306",,"11/04/2013","$55000.00","0",,,"0","R6B","RENOVATION OF APARTMENT 1 AS PER PLANS. RELOCATE REAR DOOR AND STEPS. NO CHANGE TO OCCUPANCY USE OR EGRESS UNDER THIS APPLICATION."
"320738993","BROOKLYN","19","GRACE COURT","00251","00055","3002139","A2","302",,"01/28/2014","$66000.00","0",,,"0","R6","COMBINATION OF TWO ADJACENT APARTMENTS (4C AND 4F) ON THE 4TH FLOOR. MINOR ALTERATION TO NON BEARING PARTITIONS; CAPPING OF PLUMBING FIXTURES IN 4F; NEW FINISHES."
"320746421","BROOKLYN","4912","4 AVENUE","00782","00040","3012888","A2","307",,"05/14/2013","$65000.00","0",,,"0","R7A","INTERIOR RENOVATION AT 3RD FLOOR APARTMENT AND INSTALL TWO NEW BOILER AND HOT WATER HEATER AT CELLAR BOILER ROOM.  PARTITION AND PLUMBING WORKS INVOLVED.  NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"320746421","BROOKLYN","4912","4 AVENUE","00782","00040","3012888","A2","307",,"05/14/2013","$65000.00","0",,,"0","R7A","INTERIOR RENOVATION AT 3RD FLOOR APARTMENT AND INSTALL TWO NEW BOILER AND HOT WATER HEATER AT CELLAR BOILER ROOM.  PARTITION AND PLUMBING WORKS INVOLVED.  NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"320765748","BROOKLYN","433","DEAN STREET","00928","00049","3018397","A2","306",,,"$63000.00","0",,,"0","R7A","ALT 2 TO CONJOIN FIRST FLOOR APARTMENT WITH ACCESSORY CELLAR. PARTITION WORK AND NEW FINISHES THROUGHOUT."
"320773481","BROOKLYN","1437","CARROLL ST","01286","00047","3033741","A2","309",,"09/18/2013","$45000.00","0",,,"0","R4","JOB FIELD TO  DO GENERAL RENOVATION IN EXISTING APARTMENT IN RESIDENTIAL BUILDING.  REPLACEMENT &amp;  AND INSTALLATION OF NEW BATHROOM AND KITCHEN FIXTURES .NO CHANGETO EGRESS OR OCCUPANCY UNDER THIS APPLICATION"
"320773481","BROOKLYN","1437","CARROLL ST","01286","00047","3033741","A2","309",,"09/18/2013","$45000.00","0",,,"0","R4","JOB FIELD TO  DO GENERAL RENOVATION IN EXISTING APARTMENT IN RESIDENTIAL BUILDING.  REPLACEMENT &amp;  AND INSTALLATION OF NEW BATHROOM AND KITCHEN FIXTURES .NO CHANGETO EGRESS OR OCCUPANCY UNDER THIS APPLICATION"
"320776889","BROOKLYN","92","NORTH HENRY ST.","02704","00007","3067699","A1","301",,"11/14/2013","$62000.00","2370",,,"0","R6B","NEW CERTIFICATE OF OCCUPANCY FOR A TWO-FAMILY HOUSE. NEW STUDIO APARTMENT AT BASEMENT, DUPLEX APARTMENT AT FIRST AND SECOND FLOOR. NEW LAYOUT AT BASEMENT AS PER PLAN, INCLUDING 3-PIECE BATHROOM AND KITCHEN. REMOVAL OF KITCHEN AT SECOND FLOOR."
"320777307","BROOKLYN","270","JAY STREET","00086","00011","3325911","A2","302",,"06/18/2013","$40000.00","0",,,"0","R7-1","APARTMENT RENVOATION OF APT 14I. MINOR PARTITION DEMOLITION AND REPLACE EXISTING PLUMBING FIXTURES AT EXISTING ROUGHING LOCATION. NO CHANGE IN USE. NO CHANGE IN EGRESS OR OCCUPANCY."
"320781114","BROOKLYN","859","56 STREET","05679","00056","3139528","A2","312",,"08/29/2014","$79000.00","0",,,"0","R6","FILE THIS APPLICATION TO INTERIOR RENOVATION FOR EXISTING 1ST FLOOR REAR APARTMENT. CAP AND REMOVE EXISTING BOILER AND HOT WATER HEATERS. INSTALL 5 NEW BOILERS AND HOT WATER HEATER IN CELLAR BOILER ROOM.  STRUCTUAL WORK AT 1ST FLOOR. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"320781114","BROOKLYN","859","56 STREET","05679","00056","3139528","A2","312",,"08/29/2014","$79000.00","0",,,"0","R6","FILE THIS APPLICATION TO INTERIOR RENOVATION FOR EXISTING 1ST FLOOR REAR APARTMENT. CAP AND REMOVE EXISTING BOILER AND HOT WATER HEATERS. INSTALL 5 NEW BOILERS AND HOT WATER HEATER IN CELLAR BOILER ROOM.  STRUCTUAL WORK AT 1ST FLOOR. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"320784460","BROOKLYN","613","STERLING PLACE","01168","00084","3029299","A2","308",,"07/23/2013","$40000.00","0",,,"0","R6","INTERIOR APARTMENT RENOVATION     INSTALLATION OF INTERIOR NON BEARING PARTITIONS    NO CHANGE IN USE, AREA, OCCUPANCY AND MEANS OF EGRESS"
"320785575","BROOKLYN","85","LIVINGSTON STREET","00266","00012","3002556","A2","302",,"08/13/2013","$75000.00","0",,,"0","C5-2A","INTERIOR RENOVATION OF COMBINED APARTMENTS 11D/E, RENOVATE KITCHEN AND BATHROOMS. NO CHANGE TO USE, EGRESS OR OCCUPANCY."
"320786501","BROOKLYN","535","DEAN STREET","01128","07501","3027611","A2","308",,"07/31/2013","$60000.00","0",,,"0","C4-4A","INTERIOR RENOVATION TO INCLUDE REMOVAL/INSTALLATION OF NON-LOAD BEARING PARTITIONS IN APARTMENT #702 ON 7TH FLOOR. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"320786501","BROOKLYN","535","DEAN STREET","01128","07501","3027611","A2","308",,"07/31/2013","$60000.00","0",,,"0","C4-4A","INTERIOR RENOVATION TO INCLUDE REMOVAL/INSTALLATION OF NON-LOAD BEARING PARTITIONS IN APARTMENT #702 ON 7TH FLOOR. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
